TAXON_ORDER,CATEGORY,SPECIES_CODE,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY,SPECIES_GROUP,REPORT_AS
16202,spuh,myioph1,Myiophobus sp.,Myiophobus sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16203,species,eulfly1,Euler's Flycatcher,Lathrotriccus euleri,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16204,issf,eulfly2,Euler's Flycatcher (Lawrence's),Lathrotriccus euleri [flaviventris Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,eulfly1
16208,issf,eulfly3,Euler's Flycatcher (Euler's),Lathrotriccus euleri euleri/argentinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,eulfly1
16211,species,gybfly1,Gray-breasted Flycatcher,Lathrotriccus griseipectus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16212,species,tacfly1,Tawny-chested Flycatcher,Aphanotriccus capitalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16213,species,blbfly1,Black-billed Flycatcher,Aphanotriccus audax,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16214,species,belfly1,Belted Flycatcher,Xenotriccus callizonus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16215,species,pilfly1,Pileated Flycatcher,Xenotriccus mexicanus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16216,species,tuffly,Tufted Flycatcher,Mitrephanes phaeocercus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16217,issf,tuffly1,Tufted Flycatcher (Mexican),Mitrephanes phaeocercus phaeocercus/tenuirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,tuffly
16220,issf,tuffly2,Tufted Flycatcher (Costa Rican),Mitrephanes phaeocercus aurantiiventris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,tuffly
16221,issf,tuffly3,Tufted Flycatcher (South American),Mitrephanes phaeocercus berlepschi,Passeriformes,Tyrannidae (Tyrant Flycatchers),,tuffly
16222,species,olifly2,Olive Flycatcher,Mitrephanes olivaceus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16223,species,olsfly,Olive-sided Flycatcher,Contopus cooperi,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16224,species,grepew,Greater Pewee,Contopus pertinax,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16225,issf,grepew1,Greater Pewee (Mexican),Contopus pertinax pertinax,Passeriformes,Tyrannidae (Tyrant Flycatchers),,grepew
16226,issf,grepew2,Greater Pewee (Central American),Contopus pertinax minor,Passeriformes,Tyrannidae (Tyrant Flycatchers),,grepew
16227,species,darpew1,Dark Pewee,Contopus lugubris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16228,species,smcpew1,Smoke-colored Pewee,Contopus fumigatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16235,species,ochpew1,Ochraceous Pewee,Contopus ochraceus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16236,species,wewpew,Western Wood-Pewee,Contopus sordidulus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16241,species,eawpew,Eastern Wood-Pewee,Contopus virens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16242,hybrid,x00858,Western x Eastern Wood-Pewee (hybrid),Contopus sordidulus x virens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16243,slash,woopew,Western/Eastern Wood-Pewee,Contopus sordidulus/virens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16244,species,tropew1,Tropical Pewee,Contopus cinereus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16245,issf,tropew4,Tropical Pewee (Short-legged),Contopus cinereus [brachytarsus Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,tropew1
16249,issf,tropew3,Tropical Pewee (Tropical),Contopus cinereus [cinereus Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,tropew1
16254,issf,tropew2,Tropical Pewee (Tumbes),Contopus cinereus punensis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,tropew1
16255,species,cubpew1,Cuban Pewee,Contopus caribaeus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16260,species,jampew1,Jamaican Pewee,Contopus pallidus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16261,species,hispew1,Hispaniolan Pewee,Contopus hispaniolensis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16264,species,leapew1,Lesser Antillean Pewee,Contopus latirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16265,issf,leapew2,Lesser Antillean Pewee (Lesser Antilles),Contopus latirostris brunneicapillus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,leapew1
16266,issf,leapew3,Lesser Antillean Pewee (Puerto Rico),Contopus latirostris blancoi,Passeriformes,Tyrannidae (Tyrant Flycatchers),,leapew1
16267,issf,leapew4,Lesser Antillean Pewee (St. Lucia),Contopus latirostris latirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,leapew1
16268,species,whtpew1,White-throated Pewee,Contopus albogularis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16269,species,blapew1,Blackish Pewee,Contopus nigrescens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16272,spuh,pewee1,pewee sp. (Contopus sp.),Contopus sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16273,species,fusfly1,Fuscous Flycatcher,Cnemotriccus fuscatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16274,issf,fusfly3,Fuscous Flycatcher (Campina),Cnemotriccus fuscatus duidae,Passeriformes,Tyrannidae (Tyrant Flycatchers),,fusfly1
16275,issf,fusfly2,Fuscous Flycatcher (Fuscous),Cnemotriccus fuscatus [fuscatus Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,fusfly1
16282,species,yebfly,Yellow-bellied Flycatcher,Empidonax flaviventris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16283,species,acafly,Acadian Flycatcher,Empidonax virescens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16284,species,aldfly,Alder Flycatcher,Empidonax alnorum,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16285,species,wilfly,Willow Flycatcher,Empidonax traillii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16286,issf,wilfly1,Willow Flycatcher (Eastern),Empidonax traillii traillii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,wilfly
16287,issf,wilfly2,Willow Flycatcher (Northwestern),Empidonax traillii brewsteri/adastus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,wilfly
16290,issf,wilfly3,Willow Flycatcher (Southwestern),Empidonax traillii extimus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,wilfly
16291,slash,y00324,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16292,species,whtfly1,White-throated Flycatcher,Empidonax albigularis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16296,species,leafly,Least Flycatcher,Empidonax minimus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16297,species,hamfly,Hammond's Flycatcher,Empidonax hammondii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16298,species,gryfly,Gray Flycatcher,Empidonax wrightii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16299,species,dusfly,Dusky Flycatcher,Empidonax oberholseri,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16300,slash,y00618,Gray/Dusky Flycatcher,Empidonax wrightii/oberholseri,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16301,slash,y00014,Hammond's/Dusky Flycatcher,Empidonax hammondii/oberholseri,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16302,species,pinfly1,Pine Flycatcher,Empidonax affinis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16308,species,pasfly,Pacific-slope Flycatcher,Empidonax difficilis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16312,species,corfly,Cordilleran Flycatcher,Empidonax occidentalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16315,hybrid,x00770,Pacific-slope x Cordilleran Flycatcher (hybrid),Empidonax difficilis x occidentalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16316,slash,wesfly,Pacific-slope/Cordilleran Flycatcher (Western Flycatcher),Empidonax difficilis/occidentalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16317,species,yelfly1,Yellowish Flycatcher,Empidonax flavescens,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16321,species,bubfly,Buff-breasted Flycatcher,Empidonax fulvifrons,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16328,species,blcfly1,Black-capped Flycatcher,Empidonax atriceps,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16329,spuh,empido,Empidonax sp.,Empidonax sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16330,species,blkpho,Black Phoebe,Sayornis nigricans,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16331,issf,blkpho1,Black Phoebe (Northern),Sayornis nigricans [nigricans Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,blkpho
16336,issf,blkpho2,Black Phoebe (White-winged),Sayornis nigricans latirostris/angustirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,blkpho
16339,species,easpho,Eastern Phoebe,Sayornis phoebe,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16340,hybrid,x00621,Black x Eastern Phoebe (hybrid),Sayornis nigricans x phoebe,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16341,species,saypho,Say's Phoebe,Sayornis saya,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16344,hybrid,x00635,Black x Say's Phoebe (hybrid),Sayornis nigricans x saya,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16345,spuh,phoebe1,phoebe sp.,Sayornis sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16346,species,chafly3,Chapada Flycatcher,Guyramemua affine,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16347,slash,y00883,Suiriri/Chapada Flycatcher,Suiriri suiriri/Guyramemua affine,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16348,species,nosfly1,Northern Scrub-Flycatcher,Sublegatus arenarum,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16355,species,amsfly1,Amazonian Scrub-Flycatcher,Sublegatus obscurior,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16356,species,sosfly1,Southern Scrub-Flycatcher,Sublegatus modestus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16359,spuh,scrubf1,scrub-flycatcher sp.,Sublegatus sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16360,species,verfly,Vermilion Flycatcher,Pyrocephalus rubinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16361,issf,verfly5,Vermilion Flycatcher (Northern),Pyrocephalus rubinus [mexicanus Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,verfly
16366,issf,verfly6,Vermilion Flycatcher (saturatus),Pyrocephalus rubinus saturatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,verfly
16367,issf,verfly7,Vermilion Flycatcher (obscurus Group),Pyrocephalus rubinus [obscurus Group],Passeriformes,Tyrannidae (Tyrant Flycatchers),,verfly
16373,issf,verfly1,Vermilion Flycatcher (Austral),Pyrocephalus rubinus rubinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,verfly
16374,species,brufly1,Brujo Flycatcher,Pyrocephalus nanus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16375,issf,verfly3,Brujo Flycatcher (Galapagos),Pyrocephalus nanus nanus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,brufly1
16376,issf,verfly8,Brujo Flycatcher (San Cristobal),Pyrocephalus nanus dubius,Passeriformes,Tyrannidae (Tyrant Flycatchers),,brufly1
16377,species,ausneg1,Austral Negrito,Lessonia rufa,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16378,species,andneg1,Andean Negrito,Lessonia oreas,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16379,slash,y00603,Austral/Andean Negrito,Lessonia rufa/oreas,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16380,species,rivtyr2,Riverside Tyrant,Knipolegus orenocensis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16381,issf,rivtyr3,Riverside Tyrant (Riverside),Knipolegus orenocensis orenocensis/xinguensis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,rivtyr2
16384,issf,rivtyr4,Riverside Tyrant (Sclater's),Knipolegus orenocensis sclateri,Passeriformes,Tyrannidae (Tyrant Flycatchers),,rivtyr2
16385,species,ruttyr1,Rufous-tailed Tyrant,Knipolegus poecilurus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16391,species,ambtyr1,Amazonian Black-Tyrant,Knipolegus poecilocercus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16392,species,whwblt2,Caatinga Black-Tyrant,Knipolegus franciscanus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16393,species,crbtyr1,Crested Black-Tyrant,Knipolegus lophotes,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16394,species,vebtyr1,Velvety Black-Tyrant,Knipolegus nigerrimus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16395,species,andtyr3,Jelski's Black-Tyrant,Knipolegus signatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16396,species,andtyr2,Plumbeous Black-Tyrant,Knipolegus cabanisi,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16397,slash,andtyr1,Jelski's/Plumbeous Black-Tyrant,Knipolegus signatus/cabanisi,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16398,species,bbbtyr1,Blue-billed Black-Tyrant,Knipolegus cyanirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16399,species,cintyr1,Cinereous Tyrant,Knipolegus striaticeps,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16400,species,whwblt1,White-winged Black-Tyrant,Knipolegus aterrimus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16401,issf,whwblt4,White-winged Black-Tyrant (White-rumped),Knipolegus aterrimus heterogyna,Passeriformes,Tyrannidae (Tyrant Flycatchers),,whwblt1
16402,issf,whwblt5,White-winged Black-Tyrant (White-winged),Knipolegus aterrimus aterrimus/anthracinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,whwblt1
16405,species,hubtyr1,Hudson's Black-Tyrant,Knipolegus hudsoni,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16406,slash,y00971,White-winged/Hudson's Black-Tyrant,Knipolegus aterrimus/hudsoni,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16407,spuh,blackt1,black-tyrant sp.,Knipolegus sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16408,species,spetyr1,Spectacled Tyrant,Hymenops perspicillatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16411,species,drwtyr1,Drab Water Tyrant,Ochthornis littoralis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16412,species,yebtyr2,Yellow-browed Tyrant,Satrapa icterophrys,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16413,species,ligtyr1,Little Ground-Tyrant,Syrtidicola fluviatilis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16414,species,sbgtyr1,Spot-billed Ground-Tyrant,Muscisaxicola maculirostris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16418,species,tacgrt1,Taczanowski's Ground-Tyrant,Muscisaxicola griseus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16419,species,pugtyr1,Puna Ground-Tyrant,Muscisaxicola juninensis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16420,species,cingrt1,Cinereous Ground-Tyrant,Muscisaxicola cinereus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16423,species,wfgtyr1,White-fronted Ground-Tyrant,Muscisaxicola albifrons,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16424,species,ongtyr1,Ochre-naped Ground-Tyrant,Muscisaxicola flavinucha,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16427,species,rngtyr1,Rufous-naped Ground-Tyrant,Muscisaxicola rufivertex,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16428,issf,rungrt3,Rufous-naped Ground-Tyrant (Chestnut-naped),Muscisaxicola rufivertex occipitalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,rngtyr1
16429,issf,rungrt2,Rufous-naped Ground-Tyrant (pallidiceps),Muscisaxicola rufivertex pallidiceps,Passeriformes,Tyrannidae (Tyrant Flycatchers),,rngtyr1
16430,issf,rungrt1,Rufous-naped Ground-Tyrant (Rufous-naped),Muscisaxicola rufivertex rufivertex,Passeriformes,Tyrannidae (Tyrant Flycatchers),,rngtyr1
16431,species,dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16432,issf,dafgrt2,Dark-faced Ground-Tyrant (mentalis),Muscisaxicola maclovianus mentalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,dafgrt1
16433,issf,dafgrt3,Dark-faced Ground-Tyrant (maclovianus),Muscisaxicola maclovianus maclovianus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,dafgrt1
16434,species,wbgtyr1,White-browed Ground-Tyrant,Muscisaxicola albilora,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16435,species,plcgrt1,Plain-capped Ground-Tyrant,Muscisaxicola alpinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16439,species,cibgrt1,Cinnamon-bellied Ground-Tyrant,Muscisaxicola capistratus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16440,species,bfgtyr1,Black-fronted Ground-Tyrant,Muscisaxicola frontalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16441,spuh,ground1,ground-tyrant sp.,Muscisaxicola sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16442,species,rrbtyr1,Red-rumped Bush-Tyrant,Cnemarchus erythropygius,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16445,species,rwbtyr1,Rufous-webbed Bush-Tyrant,Cnemarchus rufipennis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16448,species,fiediu1,Fire-eyed Diucon,Pyrope pyrope,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16451,species,whrmon2,White-rumped Monjita,Xolmis velatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16452,species,whimon1,White Monjita,Xolmis irupero,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16455,species,grymon1,Gray Monjita,Nengetus cinereus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16458,species,bkcmon1,Black-crowned Monjita,Neoxolmis coronatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16459,species,salmon1,Salinas Monjita,Neoxolmis salinarum,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16460,species,rubmon1,Rusty-backed Monjita,Neoxolmis rubetra,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16461,species,chvtyr2,Chocolate-vented Tyrant,Neoxolmis rufiventris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16462,species,bkbsht1,Black-billed Shrike-Tyrant,Agriornis montanus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16468,species,wtstyr1,White-tailed Shrike-Tyrant,Agriornis albicauda,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16471,species,gresht1,Great Shrike-Tyrant,Agriornis lividus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16474,species,gybsht1,Gray-bellied Shrike-Tyrant,Agriornis micropterus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16475,issf,gybsht2,Gray-bellied Shrike-Tyrant (andecola),Agriornis micropterus andecola,Passeriformes,Tyrannidae (Tyrant Flycatchers),,gybsht1
16476,issf,gybsht3,Gray-bellied Shrike-Tyrant (micropterus),Agriornis micropterus micropterus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,gybsht1
16477,species,lessht1,Lesser Shrike-Tyrant,Agriornis murinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16478,spuh,shrike1,shrike-tyrant sp.,Agriornis sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16479,species,stbtyr1,Streak-throated Bush-Tyrant,Myiotheretes striaticollis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16482,species,smbtyr1,Santa Marta Bush-Tyrant,Myiotheretes pernix,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16483,species,smbtyr2,Smoky Bush-Tyrant,Myiotheretes fumigatus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16488,species,rbbtyr1,Rufous-bellied Bush-Tyrant,Myiotheretes fuscorufus,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16489,spuh,myioth2,Myiotheretes sp.,Myiotheretes sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16490,species,whmtyr1,White-headed Marsh Tyrant,Arundinicola leucocephala,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16491,species,piwtyr1,Pied Water-Tyrant,Fluvicola pica,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16492,species,bbwtyr1,Black-backed Water-Tyrant,Fluvicola albiventer,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16493,species,mawtyr1,Masked Water-Tyrant,Fluvicola nengeta,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16496,species,shtgrt1,Shear-tailed Gray Tyrant,Muscipipra vetula,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16497,species,stttyr2,Streamer-tailed Tyrant,Gubernetes yetapa,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16498,species,bawmon3,Black-and-white Monjita,Heteroxolmis dominicana,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16499,species,cottyr1,Cock-tailed Tyrant,Alectrurus tricolor,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16500,species,stttyr1,Strange-tailed Tyrant,Alectrurus risora,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16501,species,tumtyr2,Tumbes Tyrant,Tumbezia salvini,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16502,species,crocht1,Crowned Chat-Tyrant,Ochthoeca frontalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16503,issf,crocht2,Crowned Chat-Tyrant (Crowned),Ochthoeca frontalis frontalis/albidiadema,Passeriformes,Tyrannidae (Tyrant Flycatchers),,crocht1
16506,issf,crocht3,Crowned Chat-Tyrant (Kalinowski's),Ochthoeca frontalis spodionota/boliviana,Passeriformes,Tyrannidae (Tyrant Flycatchers),,crocht1
16509,species,jelcht1,Jelski's Chat-Tyrant,Ochthoeca jelskii,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16510,species,gobcht1,Golden-browed Chat-Tyrant,Ochthoeca pulchella,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16513,species,yebcht1,Yellow-bellied Chat-Tyrant,Ochthoeca diadema,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16519,species,sbctyr1,Slaty-backed Chat-Tyrant,Ochthoeca cinnamomeiventris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,
16520,issf,slbcht2,Slaty-backed Chat-Tyrant (Slaty-backed),Ochthoeca cinnamomeiventris cinnamomeiventris,Passeriformes,Tyrannidae (Tyrant Flycatchers),,sbctyr1
16521,issf,slbcht1,Slaty-backed Chat-Tyrant (Blackish),Ochthoeca cinnamomeiventris nigrita,Passeriformes,Tyrannidae (Tyrant Flycatchers),,sbctyr1
